CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,MonetaryValue_Score,RFM_Score,RFM_Segment
13747.0,373.0,1,79.6,1,1,1,111,Clients à Réactiver
13462.0,252.0,1,151.5,1,1,1,111,Clients à Réactiver
17387.0,19.0,2,784.11,3,2,3,323,Clients à Réactiver
16610.0,219.0,1,75.66,1,1,1,111,Clients à Réactiver
12691.0,28.0,6,1035.8,3,4,3,343,Champions
17253.0,18.0,1,178.26,3,1,1,311,Clients à Réactiver
15301.0,50.0,12,5070.3499999999985,2,4,4,244,Clients Loyaux
15392.0,4.0,4,1535.5299999999997,4,3,3,433,Champions
12612.0,74.0,1,704.0400000000001,2,1,3,213,Clients Potentiels
13134.0,85.0,4,1793.58,2,3,4,234,Clients Loyaux
16598.0,285.0,1,145.05,1,1,1,111,Clients à Réactiver
12442.0,3.0,1,172.06,4,1,1,411,Clients à Réactiver
17375.0,199.0,3,400.09999999999985,1,3,2,132,Clients à Réactiver
13571.0,12.0,12,2092.32,4,4,4,444,Champions
12782.0,4.0,5,2330.9200000000014,4,3,4,434,Champions
12527.0,81.0,3,348.71000000000004,2,3,2,232,Clients à Réactiver
13316.0,37.0,4,5977.730000000001,3,3,4,334,Champions
17848.0,81.0,9,901.2000000000003,2,4,3,243,Clients Loyaux
15028.0,8.0,4,627.13,4,3,2,432,Clients à Réactiver
15465.0,19.0,18,7354.62,3,4,4,344,Champions
12679.0,58.0,4,1113.0200000000002,2,3,3,233,Clients Loyaux
14785.0,10.0,2,77.4,4,2,1,421,Clients à Réactiver
17496.0,358.0,1,271.04999999999995,1,1,1,111,Clients à Réactiver
14761.0,58.0,2,255.90000000000003,2,2,1,221,Clients à Réactiver
17836.0,47.0,1,110.21,3,1,1,311,Clients à Réactiver
17035.0,245.0,2,433.53,1,2,2,122,Clients à Réactiver
14603.0,274.0,1,660.0,1,1,2,112,Clients à Réactiver
13213.0,56.0,5,1520.5800000000004,2,3,3,233,Clients Loyaux
15386.0,186.0,1,394.14000000000004,1,1,2,112,Clients à Réactiver
15107.0,311.0,6,319.5,1,4,2,142,Clients à Réactiver
14931.0,4.0,5,1257.68,4,3,3,433,Champions
18188.0,15.0,3,2001.04,4,3,4,434,Champions
13656.0,164.0,2,379.65000000000003,1,2,2,122,Clients à Réactiver
16145.0,8.0,11,3799.4899999999957,4,4,4,444,Champions
17290.0,3.0,2,525.2399999999998,4,2,2,422,Clients à Réactiver
18079.0,45.0,4,3651.969999999997,3,3,4,334,Champions
12855.0,372.0,1,38.1,1,1,1,111,Clients à Réactiver
18067.0,40.0,1,396.3300000000001,3,1,2,312,Clients à Réactiver
13638.0,15.0,1,122.64000000000001,4,1,1,411,Clients à Réactiver
13917.0,49.0,2,272.04,3,2,1,321,Clients à Réactiver
16464.0,19.0,3,1314.6800000000003,3,3,3,333,Champions
17812.0,12.0,4,732.1600000000001,4,3,3,433,Champions
16248.0,61.0,1,152.94,2,1,1,211,Clients à Réactiver
15623.0,141.0,1,301.03,2,1,1,211,Clients à Réactiver
15720.0,24.0,1,598.7300000000001,3,1,2,312,Clients à Réactiver
17860.0,368.0,1,252.79999999999998,1,1,1,111,Clients à Réactiver
13395.0,185.0,1,307.72,1,1,2,112,Clients à Réactiver
14002.0,134.0,2,529.73,2,2,2,222,Clients à Réactiver
16913.0,290.0,1,113.44000000000001,1,1,1,111,Clients à Réactiver
15046.0,9.0,15,5213.770000000001,4,4,4,444,Champions
14676.0,31.0,6,2548.24,3,4,4,344,Champions
12624.0,106.0,2,641.1300000000001,2,2,2,222,Clients à Réactiver
13304.0,351.0,1,300.4199999999999,1,1,1,111,Clients à Réactiver
14348.0,260.0,1,409.57,1,1,2,112,Clients à Réactiver
16889.0,194.0,3,1578.6700000000005,1,3,3,133,Clients Loyaux
15550.0,4.0,4,575.63,4,3,2,432,Clients à Réactiver
17205.0,53.0,1,384.08,2,1,2,212,Clients à Réactiver
15993.0,8.0,7,2797.5699999999983,4,4,4,444,Champions
14609.0,72.0,4,601.5600000000001,2,3,2,232,Clients à Réactiver
18261.0,43.0,2,324.23999999999995,3,2,2,322,Clients à Réactiver
14512.0,187.0,2,275.28,1,2,1,121,Clients à Réactiver
15277.0,46.0,1,255.89999999999998,3,1,1,311,Clients à Réactiver
18273.0,2.0,3,204.0,4,3,1,431,Clients à Réactiver
16066.0,16.0,5,1521.8700000000001,4,3,3,433,Champions
18018.0,108.0,2,122.13999999999996,2,2,1,221,Clients à Réactiver
16157.0,15.0,3,656.6899999999999,4,3,2,432,Clients à Réactiver
12879.0,44.0,3,573.22,3,3,2,332,Clients à Réactiver
17217.0,234.0,1,113.5,1,1,1,111,Clients à Réactiver
12940.0,54.0,2,913.5400000000001,2,2,3,223,Clients Potentiels
14178.0,8.0,7,1620.93,4,4,3,443,Champions
13565.0,19.0,2,240.22000000000006,3,2,1,321,Clients à Réactiver
12363.0,109.0,2,552.0,2,2,2,222,Clients à Réactiver
12794.0,53.0,2,860.4099999999999,2,2,3,223,Clients Potentiels
13140.0,108.0,3,423.71999999999997,2,3,2,232,Clients à Réactiver
17569.0,332.0,1,344.13999999999993,1,1,2,112,Clients à Réactiver
15981.0,24.0,8,3408.4799999999987,3,4,4,344,Champions
16513.0,4.0,4,874.5899999999999,4,3,3,433,Champions
14961.0,10.0,9,7044.680000000002,4,4,4,444,Champions
13893.0,297.0,1,821.1,1,1,3,113,Clients Potentiels
16339.0,284.0,1,109.95000000000002,1,1,1,111,Clients à Réactiver
14439.0,319.0,1,2661.24,1,1,4,114,Clients Potentiels
14087.0,2.0,1,194.42,4,1,1,411,Clients à Réactiver
17460.0,94.0,6,622.4299999999998,2,4,2,242,Clients à Réactiver
18249.0,17.0,1,95.34,3,1,1,311,Clients à Réactiver
17994.0,121.0,4,678.4900000000001,2,3,3,233,Clients Loyaux
14937.0,56.0,3,1621.88,2,3,3,233,Clients Loyaux
14081.0,302.0,2,934.5200000000001,1,2,3,123,Clients Potentiels
14415.0,1.0,13,5900.279999999999,4,4,4,444,Champions
12357.0,33.0,1,6207.669999999996,3,1,4,314,Clients à Réactiver
18164.0,37.0,1,399.65000000000003,3,1,2,312,Clients à Réactiver
13808.0,5.0,5,1747.66,4,3,4,434,Champions
13632.0,24.0,5,2121.27,3,3,4,334,Champions
15113.0,9.0,3,3609.330000000001,4,3,4,434,Champions
13899.0,16.0,2,388.52000000000004,4,2,2,422,Clients à Réactiver
15289.0,29.0,3,939.7800000000003,3,3,3,333,Champions
17775.0,254.0,1,56.4,1,1,1,111,Clients à Réactiver
13225.0,3.0,7,6463.840000000002,4,4,4,444,Champions
13978.0,14.0,2,196.79,4,2,1,421,Clients à Réactiver
18006.0,23.0,1,444.68,3,1,2,312,Clients à Réactiver
15562.0,351.0,1,134.55,1,1,1,111,Clients à Réactiver
16072.0,288.0,1,584.3199999999999,1,1,2,112,Clients à Réactiver
15805.0,23.0,17,5528.479999999997,3,4,4,344,Champions
17593.0,3.0,5,3927.3399999999997,4,3,4,434,Champions
15556.0,24.0,1,279.77,3,1,1,311,Clients à Réactiver
15210.0,225.0,1,331.18,1,1,2,112,Clients à Réactiver
16792.0,282.0,2,110.38000000000001,1,2,1,121,Clients à Réactiver
12430.0,43.0,1,256.4,3,1,1,311,Clients à Réactiver
13741.0,71.0,3,668.43,2,3,2,232,Clients à Réactiver
16877.0,12.0,6,853.7199999999998,4,4,3,443,Champions
12703.0,71.0,1,283.54999999999995,2,1,1,211,Clients à Réactiver
12618.0,21.0,1,177.31,3,1,1,311,Clients à Réactiver
17824.0,51.0,1,298.4,2,1,1,211,Clients à Réactiver
13826.0,176.0,1,189.5,1,1,1,111,Clients à Réactiver
14245.0,219.0,2,1693.4499999999996,1,2,4,124,Clients Potentiels
13468.0,1.0,37,5704.970000000001,4,4,4,444,Champions
17314.0,24.0,8,2527.92,3,4,4,344,Champions
16242.0,8.0,7,3603.210000000001,4,4,4,444,Champions
13043.0,273.0,1,516.4200000000001,1,1,2,112,Clients à Réactiver
17581.0,0.0,25,11045.039999999988,4,4,4,444,Champions
15016.0,172.0,1,170.04,1,1,1,111,Clients à Réactiver
17071.0,28.0,9,2429.0300000000007,3,4,4,344,Champions
14251.0,1.0,5,2879.7000000000003,4,3,4,434,Champions
17229.0,96.0,2,318.76000000000005,2,2,2,222,Clients à Réactiver
13723.0,217.0,1,199.85000000000002,1,1,1,111,Clients à Réactiver
17715.0,200.0,1,326.4,1,1,2,112,Clients à Réactiver
16078.0,283.0,1,79.2,1,1,1,111,Clients à Réactiver
17411.0,12.0,3,778.9399999999999,4,3,3,433,Champions
15738.0,18.0,16,4812.419999999996,3,4,4,344,Champions
18200.0,106.0,1,163.8,2,1,1,211,Clients à Réactiver
15975.0,84.0,1,371.01,2,1,2,212,Clients à Réactiver
14257.0,64.0,5,3099.72,2,3,4,234,Clients Loyaux
13650.0,16.0,6,1836.34,4,4,4,444,Champions
16236.0,78.0,1,432.19999999999993,2,1,2,212,Clients à Réactiver
15192.0,119.0,3,1044.3200000000004,2,3,3,233,Clients Loyaux
15799.0,75.0,3,884.1400000000002,2,3,3,233,Clients Loyaux
15374.0,128.0,1,168.0,2,1,1,211,Clients à Réactiver
17885.0,12.0,1,190.18999999999997,4,1,1,411,Clients à Réactiver
18116.0,67.0,8,1418.0300000000013,2,4,3,243,Clients Loyaux
13602.0,64.0,1,428.88999999999993,2,1,2,212,Clients à Réactiver
13280.0,122.0,3,814.8600000000001,2,3,3,233,Clients Loyaux
16999.0,23.0,2,484.82000000000005,3,2,2,322,Clients à Réactiver
14233.0,49.0,4,1462.7200000000007,3,3,3,333,Champions
14312.0,46.0,6,1611.5899999999995,3,4,3,343,Champions
17594.0,85.0,2,993.1799999999995,2,2,3,223,Clients Potentiels
15508.0,189.0,6,1000.2700000000002,1,4,3,143,Clients Loyaux
17048.0,117.0,3,925.3499999999999,2,3,3,233,Clients Loyaux
15854.0,4.0,12,2974.6499999999974,4,4,4,444,Champions
16647.0,169.0,2,214.06,1,2,1,121,Clients à Réactiver
12843.0,65.0,8,1702.26,2,4,4,244,Clients Loyaux
12564.0,261.0,1,456.9000000000001,1,1,2,112,Clients à Réactiver
12497.0,81.0,1,1043.1,2,1,3,213,Clients Potentiels
13881.0,3.0,20,17159.519999999993,4,4,4,444,Champions
15945.0,365.0,1,181.0,1,1,1,111,Clients à Réactiver
16744.0,11.0,7,1304.7599999999993,4,4,3,443,Champions
15520.0,1.0,1,343.49999999999994,4,1,2,412,Clients à Réactiver
15004.0,147.0,1,1246.3199999999995,1,1,3,113,Clients Potentiels
17934.0,51.0,2,704.25,2,2,3,223,Clients Potentiels
14737.0,3.0,3,1164.55,4,3,3,433,Champions
16586.0,248.0,1,463.95,1,1,2,112,Clients à Réactiver
15253.0,16.0,5,918.1999999999996,4,3,3,433,Champions
15696.0,33.0,8,2736.4600000000005,3,4,4,344,Champions
14755.0,9.0,11,5010.279999999999,4,4,4,444,Champions
17278.0,241.0,1,246.04000000000008,1,1,1,111,Clients à Réactiver
17339.0,94.0,2,243.36,2,2,1,221,Clients à Réactiver
17181.0,57.0,2,239.91999999999996,2,2,1,221,Clients à Réactiver
16793.0,57.0,1,243.83999999999997,2,1,1,211,Clients à Réactiver
15332.0,366.0,4,1661.06,1,3,3,133,Clients Loyaux
14470.0,11.0,2,461.19000000000005,4,2,2,422,Clients à Réactiver
17521.0,29.0,3,723.2099999999998,3,3,3,333,Champions
18043.0,24.0,3,559.5099999999996,3,3,2,332,Clients à Réactiver
12388.0,15.0,6,2780.6600000000003,4,4,4,444,Champions
16370.0,82.0,4,1320.5600000000004,2,3,3,233,Clients Loyaux
16841.0,36.0,6,1869.8200000000004,3,4,4,344,Champions
15611.0,9.0,13,1591.4500000000003,4,4,3,443,Champions
13802.0,138.0,3,4599.420000000001,2,3,4,234,Clients Loyaux
16109.0,218.0,2,611.88,1,2,2,122,Clients à Réactiver
13614.0,24.0,4,1610.460000000001,3,3,3,333,Champions
12752.0,81.0,1,4366.779999999999,2,1,4,214,Clients Potentiels
13080.0,179.0,1,58.08,1,1,1,111,Clients à Réactiver
15435.0,22.0,1,149.29000000000005,3,1,1,311,Clients à Réactiver
14840.0,267.0,1,62.85,1,1,1,111,Clients à Réactiver
17351.0,36.0,3,587.15,3,3,2,332,Clients à Réactiver
16218.0,29.0,7,3084.6800000000017,3,4,4,344,Champions
15071.0,93.0,2,982.0699999999997,2,2,3,223,Clients Potentiels
15344.0,0.0,3,563.94,4,3,2,432,Clients à Réactiver
14221.0,42.0,9,3432.7999999999993,3,4,4,344,Champions
14664.0,19.0,2,637.89,3,2,2,322,Clients à Réactiver
16024.0,12.0,1,251.23999999999992,4,1,1,411,Clients à Réactiver
13778.0,103.0,1,178.7,2,1,1,211,Clients à Réactiver
17400.0,126.0,5,2129.9600000000023,2,3,4,234,Clients Loyaux
12734.0,352.0,1,110.39999999999999,1,1,1,111,Clients à Réactiver
14834.0,17.0,6,1720.3000000000004,3,4,4,344,Champions
15532.0,25.0,4,1580.9300000000032,3,3,3,333,Champions
15447.0,330.0,1,155.17,1,1,1,111,Clients à Réactiver
13863.0,247.0,1,305.78000000000003,1,1,1,111,Clients à Réactiver
15793.0,14.0,3,965.6099999999999,4,3,3,433,Champions
14828.0,196.0,3,2139.76,1,3,4,134,Clients Loyaux
12837.0,173.0,1,134.1,1,1,1,111,Clients à Réactiver
13341.0,260.0,1,775.8499999999999,1,1,3,113,Clients Potentiels
15083.0,256.0,1,88.19999999999999,1,1,1,111,Clients à Réactiver
13772.0,33.0,3,1132.13,3,3,3,333,Champions
13717.0,32.0,6,1445.0100000000002,3,4,3,343,Champions
14640.0,24.0,6,2125.079999999999,3,4,4,344,Champions
13790.0,4.0,1,348.79999999999995,4,1,2,412,Clients à Réactiver
16732.0,31.0,1,603.7499999999998,3,1,2,312,Clients à Réactiver
14488.0,67.0,1,1064.2800000000002,2,1,3,213,Clients Potentiels
17764.0,50.0,2,818.8200000000002,2,2,3,223,Clients Potentiels
15356.0,31.0,10,2766.499999999999,3,4,4,344,Champions
14810.0,40.0,11,2087.879999999999,3,4,4,344,Champions
17849.0,218.0,4,605.8,1,3,2,132,Clients à Réactiver
15265.0,151.0,2,1506.1200000000001,1,2,3,123,Clients Potentiels
13104.0,3.0,6,1098.48,4,4,3,443,Champions
16206.0,54.0,4,537.06,2,3,2,232,Clients à Réactiver
12491.0,38.0,1,460.4000000000001,3,1,2,312,Clients à Réactiver
14646.0,1.0,73,280206.01999999984,4,4,4,444,Champions
16926.0,371.0,1,230.25000000000003,1,1,1,111,Clients à Réactiver
13954.0,1.0,2,439.92,4,2,2,422,Clients à Réactiver
17011.0,30.0,1,270.90000000000003,3,1,1,311,Clients à Réactiver
16574.0,71.0,1,451.43999999999977,2,1,2,212,Clients à Réactiver
12928.0,35.0,5,2062.6999999999994,3,3,4,334,Champions
13529.0,78.0,2,307.76,2,2,2,222,Clients à Réactiver
16303.0,25.0,3,5360.63,3,3,4,334,Champions
13359.0,63.0,1,439.55999999999995,2,1,2,212,Clients à Réactiver
16376.0,8.0,2,987.0100000000007,4,2,3,423,Clients à Réactiver
14652.0,77.0,1,114.18000000000002,2,1,1,211,Clients à Réactiver
16121.0,57.0,2,867.1099999999998,2,2,3,223,Clients Potentiels
15781.0,25.0,3,345.4600000000001,3,3,2,332,Clients à Réactiver
13262.0,263.0,1,200.29000000000002,1,1,1,111,Clients à Réactiver
16404.0,70.0,1,443.0500000000001,2,1,2,212,Clients à Réactiver
13001.0,4.0,13,9818.820000000012,4,4,4,444,Champions
14409.0,71.0,6,2059.45,2,4,4,244,Clients Loyaux
17242.0,108.0,2,1135.0399999999997,2,2,3,223,Clients Potentiels
12764.0,316.0,1,1693.8800000000003,1,1,4,114,Clients Potentiels
14561.0,75.0,3,1080.7600000000004,2,3,3,233,Clients Loyaux
15417.0,85.0,1,508.8000000000001,2,1,2,212,Clients à Réactiver
16127.0,39.0,1,656.2500000000001,3,1,2,312,Clients à Réactiver
16030.0,309.0,1,331.24000000000007,1,1,2,112,Clients à Réactiver
14045.0,109.0,4,1659.75,2,3,3,233,Clients Loyaux
17509.0,57.0,8,6115.140000000001,2,4,4,244,Clients Loyaux
16441.0,67.0,2,381.2,2,2,2,222,Clients à Réactiver
12740.0,63.0,1,427.5999999999999,2,1,2,212,Clients à Réactiver
17230.0,264.0,8,3638.4100000000003,1,4,4,144,Clients Loyaux
17946.0,233.0,2,149.58,1,2,1,121,Clients à Réactiver
14403.0,130.0,4,1475.8100000000002,2,3,3,233,Clients Loyaux
13365.0,33.0,2,2225.3700000000013,3,2,4,324,Clients à Réactiver
17837.0,42.0,8,1593.3800000000008,3,4,3,343,Champions
15957.0,31.0,1,428.88999999999993,3,1,2,312,Clients à Réactiver
18225.0,3.0,12,5509.12,4,4,4,444,Champions
13517.0,59.0,3,2128.42,2,3,4,234,Clients Loyaux
13784.0,9.0,11,2462.7899999999995,4,4,4,444,Champions
15180.0,367.0,1,87.5,1,1,1,111,Clients à Réactiver
13626.0,252.0,1,257.22999999999996,1,1,1,111,Clients à Réactiver
16212.0,19.0,2,690.34,3,2,3,323,Clients à Réactiver
13869.0,123.0,4,3104.9500000000035,2,3,4,234,Clients Loyaux
15605.0,36.0,5,1198.23,3,3,3,333,Champions
15939.0,89.0,15,6115.009999999999,2,4,4,244,Clients Loyaux
12995.0,85.0,1,211.32,2,1,1,211,Clients à Réactiver
17133.0,15.0,7,4892.240000000001,4,4,4,444,Champions
12922.0,161.0,1,405.38,1,1,2,112,Clients à Réactiver
17157.0,7.0,2,319.0,4,2,2,422,Clients à Réactiver
15678.0,52.0,1,352.70000000000005,2,1,2,212,Clients à Réactiver
15860.0,40.0,8,977.2099999999992,3,4,3,343,Champions
17436.0,1.0,2,216.3,4,2,1,421,Clients à Réactiver
15963.0,19.0,2,470.7600000000001,3,2,2,322,Clients à Réactiver
15423.0,38.0,1,43.5,3,1,1,311,Clients à Réactiver
14039.0,33.0,1,152.2,3,1,1,311,Clients à Réactiver
14555.0,57.0,2,324.14000000000004,2,2,2,222,Clients à Réactiver
15769.0,7.0,26,56252.72000000001,4,4,4,444,Champions
14051.0,0.0,23,15610.389999999989,4,4,4,444,Champions
17266.0,2.0,3,310.63999999999993,4,3,2,432,Clients à Réactiver
15951.0,8.0,2,708.2200000000001,4,2,3,423,Clients à Réactiver
14124.0,84.0,1,419.58000000000004,2,1,2,212,Clients à Réactiver
16878.0,84.0,1,13.3,2,1,1,211,Clients à Réactiver
12588.0,39.0,1,214.9,3,1,1,311,Clients à Réactiver
12849.0,31.0,2,1050.8899999999999,3,2,3,323,Clients à Réactiver
18177.0,31.0,6,1341.4199999999994,3,4,3,343,Champions
18055.0,7.0,10,6784.1900000000005,4,4,4,444,Champions
12412.0,74.0,3,1226.8799999999999,2,3,3,233,Clients Loyaux
17315.0,1.0,38,6292.259999999996,4,4,4,444,Champions
15599.0,26.0,2,761.74,3,2,3,323,Clients à Réactiver
17412.0,2.0,7,1258.0600000000002,4,4,3,443,Champions
16526.0,171.0,1,290.35999999999996,1,1,1,111,Clients à Réactiver
13092.0,70.0,5,477.83,2,3,2,232,Clients à Réactiver
13426.0,0.0,10,3641.3199999999974,4,4,4,444,Champions
16829.0,156.0,1,197.22,1,1,1,111,Clients à Réactiver
14209.0,10.0,6,2073.4300000000003,4,4,4,444,Champions
12418.0,112.0,1,668.5799999999997,2,1,2,212,Clients à Réactiver
14901.0,11.0,9,1421.2900000000004,4,4,3,443,Champions
16133.0,3.0,33,14589.039999999997,4,4,4,444,Champions
14476.0,257.0,1,215.7,1,1,1,111,Clients à Réactiver
16659.0,189.0,1,39.12,1,1,1,111,Clients à Réactiver
17703.0,35.0,3,798.7399999999999,3,3,3,333,Champions
13189.0,18.0,2,260.68,3,2,1,321,Clients à Réactiver
13013.0,1.0,13,4810.9400000000005,4,4,4,444,Champions
13711.0,218.0,2,252.06000000000003,1,2,1,121,Clients à Réactiver
13523.0,33.0,5,3964.8800000000006,3,3,4,334,Champions
14482.0,18.0,6,2068.150000000001,3,4,4,344,Champions
17618.0,5.0,3,971.5800000000002,4,3,3,433,Champions
17582.0,236.0,1,175.27,1,1,1,111,Clients à Réactiver
16224.0,57.0,4,1295.3000000000004,2,3,3,233,Clients Loyaux
13177.0,64.0,1,282.45,2,1,1,211,Clients à Réactiver
15526.0,33.0,2,148.44,3,2,1,321,Clients à Réactiver
13705.0,7.0,3,711.8600000000001,4,3,3,433,Champions
12406.0,22.0,2,3415.300000000001,3,2,4,324,Clients à Réactiver
15350.0,373.0,1,115.65,1,1,1,111,Clients à Réactiver
12910.0,23.0,8,3075.0400000000013,3,4,4,344,Champions
17667.0,66.0,5,2055.5099999999993,2,3,4,234,Clients Loyaux
15101.0,8.0,2,317.53,4,2,2,422,Clients à Réactiver
16987.0,3.0,7,1625.0500000000004,4,4,3,443,Champions
14907.0,3.0,7,3501.0999999999976,4,4,4,444,Champions
16042.0,22.0,5,1197.2700000000002,3,3,3,333,Champions
17691.0,358.0,2,290.40000000000003,1,2,1,121,Clients à Réactiver
15089.0,10.0,6,2420.8400000000024,4,4,4,444,Champions
16054.0,145.0,1,783.8999999999999,1,1,3,113,Clients Potentiels
15271.0,7.0,15,2507.070000000002,4,4,4,444,Champions
12576.0,35.0,5,1315.8299999999997,3,3,3,333,Champions
17861.0,3.0,8,2100.8,4,4,4,444,Champions
15186.0,14.0,2,411.40999999999997,4,2,2,422,Clients à Réactiver
16805.0,173.0,2,460.58999999999986,1,2,2,122,Clients à Réactiver
14057.0,23.0,17,6217.960000000002,3,4,4,344,Champions
14816.0,197.0,1,271.85,1,1,1,111,Clients à Réactiver
16671.0,28.0,3,1692.27,3,3,4,334,Champions
15010.0,35.0,1,308.94000000000005,3,1,2,312,Clients à Réactiver
13098.0,1.0,28,28882.440000000013,4,4,4,444,Champions
17169.0,57.0,2,835.7800000000004,2,2,3,223,Clients Potentiels
16963.0,187.0,1,110.55000000000001,1,1,1,111,Clients à Réactiver
17254.0,4.0,2,272.44000000000005,4,2,1,421,Clients à Réactiver
15514.0,12.0,11,4139.460000000002,4,4,4,444,Champions
18092.0,2.0,11,9068.260000000002,4,4,4,444,Champions
14913.0,35.0,4,1227.4300000000005,3,3,3,333,Champions
15247.0,122.0,1,356.0,2,1,2,212,Clients à Réactiver
13183.0,7.0,9,3957.7800000000016,4,4,4,444,Champions
12758.0,116.0,2,2791.590000000001,2,2,4,224,Clients Potentiels
17752.0,359.0,1,80.64,1,1,1,111,Clients à Réactiver
14731.0,47.0,3,380.0199999999999,3,3,2,332,Clients à Réactiver
15866.0,101.0,1,230.52999999999994,2,1,1,211,Clients à Réactiver
17788.0,73.0,2,1117.9,2,2,3,223,Clients Potentiels
17218.0,4.0,10,1960.7200000000003,4,4,4,444,Champions
13887.0,204.0,1,349.54999999999995,1,1,2,112,Clients à Réactiver
13110.0,31.0,7,1488.6700000000012,3,4,3,343,Champions
15763.0,31.0,2,1086.9200000000003,3,2,3,323,Clients à Réactiver
12582.0,238.0,2,511.3599999999999,1,2,2,122,Clients à Réactiver
14397.0,2.0,19,2612.960000000001,4,4,4,444,Champions
17970.0,211.0,1,582.5899999999999,1,1,2,112,Clients à Réactiver
18104.0,37.0,1,754.6400000000002,3,1,3,313,Clients à Réactiver
13347.0,70.0,1,341.36,2,1,2,212,Clients à Réactiver
17679.0,52.0,2,1992.1100000000006,2,2,4,224,Clients Potentiels
16036.0,87.0,2,758.9199999999994,2,2,3,223,Clients Potentiels
16720.0,26.0,1,155.23999999999998,3,1,1,311,Clients à Réactiver
16914.0,36.0,1,208.45999999999995,3,1,1,311,Clients à Réactiver
16902.0,116.0,1,1706.88,2,1,4,214,Clients Potentiels
14385.0,9.0,3,202.11,4,3,1,431,Clients à Réactiver
17193.0,35.0,7,1699.3000000000004,3,4,4,344,Champions
15095.0,103.0,4,1370.5999999999997,2,3,3,233,Clients Loyaux
15429.0,26.0,2,397.3499999999998,3,2,2,322,Clients à Réactiver
14725.0,24.0,1,718.08,3,1,3,313,Clients à Réactiver
13875.0,53.0,5,1786.7900000000004,2,3,4,234,Clients Loyaux
16200.0,4.0,2,1080.6199999999992,4,2,3,423,Clients à Réactiver
18189.0,77.0,2,1090.24,2,2,3,223,Clients Potentiels
17873.0,80.0,5,1859.1600000000005,2,3,4,234,Clients Loyaux
12916.0,138.0,4,3006.1500000000005,2,3,4,234,Clients Loyaux
13268.0,17.0,11,3214.6899999999996,3,4,4,344,Champions
13699.0,155.0,1,308.58,1,1,2,112,Clients à Réactiver
16048.0,373.0,2,256.44000000000005,1,2,1,121,Clients à Réactiver
14573.0,179.0,9,1653.4200000000017,1,4,3,143,Clients Loyaux
16477.0,63.0,7,2494.4600000000005,2,4,4,244,Clients Loyaux
14130.0,319.0,1,483.85999999999996,1,1,2,112,Clients à Réactiver
13960.0,21.0,2,230.22,3,2,1,321,Clients à Réactiver
13948.0,360.0,1,101.99999999999999,1,1,1,111,Clients à Réactiver
14567.0,56.0,2,1530.3600000000006,2,2,3,223,Clients Potentiels
14306.0,51.0,2,2093.3199999999997,2,2,4,224,Clients Potentiels
16756.0,214.0,1,239.4,1,1,1,111,Clients à Réactiver
14494.0,25.0,1,139.56,3,1,1,311,Clients à Réactiver
15593.0,70.0,1,199.8,2,1,1,211,Clients à Réactiver
14300.0,18.0,1,43.2,3,1,1,311,Clients à Réactiver
16817.0,2.0,9,1604.7500000000005,4,4,3,443,Champions
17084.0,35.0,2,2949.7500000000014,3,2,4,324,Clients à Réactiver
