StockCode,Description,PriceCategory,TotalRevenue,TotalQuantity,NumberOrders,AveragePrice
22741,FUNKY DIVA PEN,bas,6996.2700000000195,8319,154,0.8491558441558418
21136,PAINTED METAL PEARS ASSORTED,moyen,6956.040000000041,4116,349,1.6900000000000068
21787,RAIN PONCHO RETROSPOT,bas,6938.549999999997,8739,174,0.8377777777777753
22767,TRIPLE PHOTO FRAME CORNICE ,premium,6932.829999999991,761,208,9.849230769230799
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,bas,6896.35,5735,320,1.244114114114114
22144,CHRISTMAS CRAFT LITTLE FRIENDS,moyen,6880.3000000000175,3408,408,2.086438679245298
21213,PACK OF 72 SKULL CAKE CASES,bas,6859.3099999999895,14309,499,0.5406849315068539
22456,NATURAL SLATE CHALKBOARD LARGE ,premium,6833.199999999995,1452,303,4.888235294117671
23215,JINGLE BELL HEART ANTIQUE SILVER,moyen,6813.359999999994,3511,190,2.0681632653061204
22844,VINTAGE CREAM DOG FOOD CONTAINER,premium,6779.350000000001,826,292,8.537398648648653
22487,WHITE WOOD GARDEN PLANT LADDER,premium,6778.8099999999595,724,379,9.770289473684155
23493,VINTAGE DOILY TRAVEL SEWING KIT,moyen,6747.899999999995,3522,349,1.9483516483516554
23083,SET 6 PAPER TABLE LANTERN STARS ,premium,6739.630000000001,1860,209,3.7610798122065723
20969,RED FLORAL FELTCRAFT SHOULDER BAG,premium,6734.31,1876,257,3.8192664092664095
48111,DOORMAT 3 SMILEY CATS,premium,6715.250000000001,1107,174,7.792429378531081
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,moyen,6697.950000000028,2849,320,2.525229357798154
C2,CARRIAGE,premium,6686.0,134,133,50.13533834586466
22634,CHILDS BREAKFAST SET SPACEBOY ,premium,6681.849999999987,731,203,9.712980769230795
22561,WOODEN SCHOOL COLOURING SET,moyen,6679.200000000015,4048,380,1.649999999999988
22294,HEART FILIGREE DOVE  SMALL,bas,6671.069999999999,5439,246,1.245632183908046
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,bas,6667.239999999971,5272,489,1.3078356713426929
21231,SWEETHEART CERAMIC TRINKET BOX,bas,6637.239999999996,5660,369,1.2352673796791445
21955,DOORMAT UNION JACK GUNS AND ROSES,premium,6635.609999999998,1159,155,7.759430379746847
22991,GIRAFFE WOODEN RULER,moyen,6622.499999999981,3662,222,1.940829694323137
22840,ROUND CAKE TIN VINTAGE RED,premium,6600.729999999975,891,250,7.921383399209517
84970S,HANGING HEART ZINC T-LIGHT HOLDER,bas,6599.709999999969,8359,402,0.8387407407407431
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,premium,6599.060000000002,1688,166,4.189156626506012
22627,MINT KITCHEN SCALES,premium,6599.03,791,303,8.496013071895426
22968,ROSE COTTAGE KEEPSAKE BOX ,premium,6574.949999999988,729,144,9.720000000000022
22725,ALARM CLOCK BAKELIKE CHOCOLATE,premium,6574.26,1776,322,3.801067073170732
23008,DOLLY GIRL BABY GIFT SET,premium,6567.949999999983,421,120,16.425409836065604
23254,CHILDRENS CUTLERY DOLLY GIRL ,premium,6554.600000000009,1628,268,4.142753623188401
23320,GIANT 50'S CHRISTMAS CRACKER,moyen,6543.610000000013,2329,269,2.875611510791356
84406B,CREAM CUPID HEARTS COAT HANGER,premium,6542.379999999998,1706,222,3.9063555555555416
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,bas,6530.259999999979,8122,489,0.845440313111553
22367,CHILDRENS APRON SPACEBOY DESIGN,moyen,6498.149999999998,3525,438,1.9359060402684691
23293,SET OF 12 FAIRY CAKE BAKING CASES,bas,6469.450000000013,8243,465,0.8239789473684196
21259,VICTORIAN SEWING BOX SMALL ,premium,6432.109999999984,1128,237,5.927447698744795
23134,LARGE ZINC HEART WALL ORGANISER,premium,6414.48,1064,37,7.671081081081082
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,premium,6378.15,1023,225,6.7471555555555565
85014A,BLACK/BLUE POLKADOT UMBRELLA,premium,6367.939999999991,1133,256,6.096186770428043
21122,SET/10 PINK POLKADOT PARTY CANDLES,bas,6351.12,5256,303,1.247579617834395
22505,MEMO BOARD COTTAGE DESIGN,premium,6306.190000000002,1365,262,4.924776119403009
22637,PIGGY BANK RETROSPOT ,moyen,6298.649999999996,2617,261,2.519245283018865
84992,72 SWEETHEART FAIRY CAKE CASES,bas,6274.899999999997,13070,501,0.5559322033898353
21533,RETROSPOT LARGE MILK JUG,premium,6267.149999999993,1317,310,4.884579439252362
23553,LANDMARK FRAME CAMDEN TOWN ,premium,6257.35,558,62,12.376984126984128
21669,BLUE STRIPE CERAMIC DRAWER KNOB,bas,6213.729999999978,4941,346,1.3035457063711877
22826,LOVE SEAT ANTIQUE WHITE METAL,premium,6210.0,58,41,114.02439024390245
22381,TOY TIDY PINK POLKADOT,moyen,6204.800000000001,3163,283,2.0826989619377274
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,premium,6195.73,715,186,8.914816753926731
21668,RED STRIPE CERAMIC DRAWER KNOB,bas,6183.1199999999835,5016,330,1.2940294117647029
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,premium,6155.04,1712,163,3.710731707317073
23480,MINI LIGHTS WOODLAND MUSHROOMS,premium,6126.09,1719,173,3.7267415730337086
22631,CIRCUS PARADE LUNCH BOX ,moyen,6118.499999999989,3374,255,1.9316091954022907
75049L,LARGE CIRCULAR MIRROR MOBILE,bas,6107.050000000001,6821,118,1.1177419354838702
22469,HEART OF WICKER SMALL,bas,6100.599999999999,4267,85,1.4381176470588253
23541,WALL ART CLASSIC PUDDINGS ,premium,6093.490000000001,821,118,8.114915254237289
21326,AGED GLASS SILVER T-LIGHT HOLDER,bas,6083.200000000015,10088,277,0.639547038327529
22635,CHILDS BREAKFAST SET DOLLY GIRL ,premium,6062.999999999988,657,180,9.790659340659367
47556B,TEA TIME TEA TOWELS ,moyen,6045.0,2600,2,2.325
22652,TRAVEL SEWING KIT,moyen,5999.399999999999,3636,385,1.6499999999999881
22663,JUMBO BAG DOLLY GIRL DESIGN,moyen,5991.890000000006,3093,314,2.035650793650798
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,bas,5982.089999999984,11675,504,0.5561625708884739
17003,BROCADE RING PURSE ,bas,5980.049999999999,22963,206,0.32009569377990427
22654,DELUXE SEWING KIT ,premium,5974.620000000003,1058,222,6.070892857142882
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,premium,5968.979999999999,1280,159,4.970372670807463
23103,JINGLE BELL HEART DECORATION,moyen,5964.75,3615,304,1.6499999999999904
22508,DOORSTOP RETROSPOT HEART,premium,5938.21,1516,236,3.8366250000000006
21975,PACK OF 60 DINOSAUR CAKE CASES,bas,5934.679999999996,12134,529,0.558409893992938
22783,SET 3 WICKER OVAL BASKETS W LIDS,premium,5922.12,462,32,13.858124999999994
22151,PLACE SETTING WHITE HEART,bas,5907.599999999996,14868,286,0.41755102040816466
21380,WOODEN HAPPY BIRTHDAY GARLAND,moyen,5881.199999999987,2088,229,2.937931034482764
22620,4 TRADITIONAL SPINNING TOPS,bas,5878.899999999973,4458,354,1.402049180327861
22621,TRADITIONAL KNITTING NANCY,moyen,5872.35000000002,3559,387,1.649999999999988
23300,GARDENERS KNEELING PAD CUP OF TEA ,moyen,5865.750000000007,3555,594,1.6499999999999841
22989,SET 2 PANTRY DESIGN TEA TOWELS,premium,5864.77,1801,295,3.250298013245033
21155,RED RETROSPOT PEG BAG,moyen,5855.250000000034,2455,349,2.4867977528089744
21535,RED RETROSPOT SMALL MILK JUG,moyen,5830.200000000028,2460,310,2.534531249999989
23206,LUNCH BAG APPLE DESIGN,bas,5829.0,4020,38,1.4500000000000008
23321,SMALL WHITE HEART OF WICKER,moyen,5782.2300000000105,3503,565,1.651088435374134
22779,WOODEN OWLS LIGHT GARLAND ,premium,5781.350000000001,1535,147,4.183947368421053
47591D,PINK FAIRY CAKE CHILDRENS APRON,moyen,5773.799999999995,3132,390,1.9355329949238667
84030E,ENGLISH ROSE HOT WATER BOTTLE,premium,5767.91,1423,277,4.2714634146341455
22804,CANDLEHOLDER PINK HANGING HEART,moyen,5760.199999999979,2044,341,2.925070821529761
23247,BISCUIT TIN 50'S CHRISTMAS,moyen,5737.300000000019,2050,262,2.875074626865661
21888,BINGO SET,premium,5725.71,1553,280,3.833156028368795
22784,LANTERN CREAM GAZEBO ,premium,5721.420000000003,1214,259,4.980483271375484
23485,BOTANICAL GARDENS WALL CLOCK ,premium,5718.999999999998,259,80,24.159999999999997
71053,WHITE METAL LANTERN,premium,5713.03,1591,238,3.716319999999999
22356,CHARLOTTE BAG PINK POLKADOT,bas,5705.350000000001,7223,474,0.8408677685950474
23113,PANTRY CHOPPING BOARD,premium,5695.860000000006,1138,43,4.919999999999996
23296,SET OF 6 TEA TIME BAKING CASES,bas,5687.150000000001,4879,319,1.2396296296296299
21922,UNION STRIPE WITH FRINGE  HAMMOCK,premium,5682.08999999999,759,167,7.950236686390558
22485,SET OF 2 WOODEN MARKET CRATES,premium,5652.899999999998,462,165,12.629999999999999
48129,DOORMAT TOPIARY,premium,5644.460000000002,880,182,7.966775956284162
22303,COFFEE MUG APPLES DESIGN,moyen,5635.350000000018,2337,227,2.514628820960701
22900, SET 2 TEA TOWELS I LOVE LONDON ,moyen,5632.699999999997,2142,128,2.924963503649629
23204,CHARLOTTE BAG APPLES DESIGN,bas,5632.1500000000015,7039,425,0.8429976580796292
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,bas,5600.159999999983,4552,306,1.2917197452229272
22971,QUEENS GUARD COFFEE MUG,moyen,5593.650000000014,2363,232,2.5115384615384633
23229,VINTAGE DONKEY TAIL GAME ,premium,5580.97,1534,212,3.8030188679245276
23311,VINTAGE CHRISTMAS STOCKING ,moyen,5564.25000000002,2199,281,2.5452464788732323
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,premium,5555.130000000003,1543,97,3.7940816326530564
23312,VINTAGE CHRISTMAS GIFT SACK,premium,5527.149999999999,1365,193,4.139898989898976
84988,SET OF 72 PINK HEART PAPER DOILIES,bas,5525.799999999994,3940,302,1.445394736842098
21094,SET/6 RED SPOTTY PAPER PLATES,bas,5496.529999999989,7351,325,0.8289634146341438
22740,POLKADOT PEN,bas,5475.250000000011,6625,107,0.8451401869158869
20723,STRAWBERRY CHARLOTTE BAG,bas,5472.049999999997,6817,481,0.842822085889577
21156,RETROSPOT CHILDRENS APRON,moyen,5468.099999999997,3010,282,1.9257042253521077
22751,FELTCRAFT PRINCESS OLIVIA DOLL,premium,5446.1,1514,251,3.794078431372549
22150,3 STRIPEY MICE FELTCRAFT,moyen,5436.749999999972,2913,397,1.9375000000000098
22557,PLASTERS IN TIN VINTAGE PAISLEY ,moyen,5435.100000000012,3294,458,1.6499999999999861
22668,PINK BABY BUNTING,moyen,5424.950000000001,1961,200,2.918472906403941
22558,CLOTHES PEGS RETROSPOT PACK 24 ,bas,5421.300000000002,3966,68,1.3580882352941193
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,bas,5415.180000000011,5580,329,1.0058912386706915
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,premium,5415.0,35,26,158.07692307692307
23118,PARISIENNE JEWELLERY DRAWER ,premium,5399.019999999999,765,225,7.460088888888891
22553,PLASTERS IN TIN SKULLS,moyen,5392.200000000008,3268,431,1.6499999999999866
23135,SMALL ZINC HEART WALL ORGANISER,premium,5378.8,1538,42,5.191190476190475
22796,PHOTO FRAME 3 CLASSIC HANGING,premium,5377.449999999994,554,212,9.896046511627928
23169,CLASSIC GLASS COOKIE JAR,premium,5358.499999999999,1334,248,4.114940239043811
23531,WALL ART BIG LOVE ,premium,5340.209999999995,963,97,6.746969696969701
22946,WOODEN ADVENT CALENDAR CREAM,premium,5339.999999999995,370,89,16.32637362637365
23175,REGENCY MILK JUG PINK ,moyen,5260.75,1913,30,2.75
21871,SAVE THE PLANET MUG,bas,5209.709999999999,4702,192,1.2304102564102564
22418,10 COLOUR SPACEBOY PEN,bas,5181.459999999993,6250,234,0.8466808510638264
23170,REGENCY TEA PLATE ROSES ,moyen,5177.700000000021,3138,276,1.6499999999999921
62018,SOMBRERO ,bas,5165.0,4132,12,1.25
23133,LARGE IVORY HEART WALL ORGANISER,premium,5142.910000000001,759,134,7.992164179104474
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,moyen,5119.949999999998,1805,241,2.9271428571428624
21484,CHICK GREY HOT WATER BOTTLE,premium,5090.570000000001,1311,274,3.932768166089963
20718,RED RETROSPOT SHOPPER BAG,bas,5088.25,4253,377,1.244046997389034
37449,CERAMIC CAKE STAND + HANGING CAKES,premium,5084.779999999994,562,152,9.758758169934666
23158,SET OF 5 LUCKY CAT MAGNETS ,moyen,5071.92,2526,178,2.0684999999999985
23132,SMALL IVORY HEART WALL ORGANISER,premium,5069.580000000001,1022,141,5.735833333333335
22947,WOODEN ADVENT CALENDAR RED,premium,5047.599999999991,536,104,10.32307692307695
20676,RED RETROSPOT BOWL,bas,5039.6,4360,295,1.2316943521594688
22904,CALENDAR PAPER CUT DESIGN,moyen,5037.899999999991,1762,231,2.941596638655468
23177,TREASURE ISLAND BOOK BOX,moyen,5036.55,2431,214,2.2418181818181817
22623,BOX OF VINTAGE JIGSAW BLOCKS ,premium,5031.569999999997,920,219,5.830814479638031
23157,SET OF 6 NATIVITY MAGNETS ,moyen,5025.5499999999965,2535,139,2.069047619047621
21671,RED SPOT CERAMIC DRAWER KNOB,bas,5024.519999999991,4068,278,1.2870671378091847
22780,LIGHT GARLAND BUTTERFILES PINK,premium,5018.840000000001,1340,130,4.1843939393939396
21258,VICTORIAN SEWING BOX LARGE,premium,5014.2300000000005,425,106,12.952358490566043
21670,BLUE SPOT CERAMIC DRAWER KNOB,bas,5010.639999999994,3992,288,1.2996610169491494
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,premium,5010.400000000003,1392,101,3.8038613861386086
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,moyen,5001.5999999999985,2506,290,2.093243243243255
22109,FULL ENGLISH BREAKFAST PLATE,premium,4993.049999999997,1383,158,3.836441717791409
23154,SET OF 4 JAM JAR MAGNETS,moyen,4982.359999999996,2471,213,2.0718942731277497
21844,RED RETROSPOT MUG,moyen,4972.099999999998,1814,134,2.9029411764705837
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,premium,4970.790000000005,1437,175,3.6399435028248623
22349,DOG BOWL CHASING BALL DESIGN,premium,4970.11,1239,112,3.783157894736842
22907,PACK OF 20 NAPKINS PANTRY DESIGN,bas,4961.429999999982,6099,530,0.8464768683274105
23170,REGENCY TEA PLATE ROSES ,bas,4960.450000000001,3421,45,1.4500000000000008
22839,3 TIER CAKE TIN GREEN AND CREAM,premium,4954.559999999992,364,136,14.94007194244607
22429,ENAMEL MEASURING JUG CREAM,premium,4954.29,1193,315,4.259353846153846
21481,FAWN BLUE HOT WATER BOTTLE,premium,4953.6,1380,205,3.743744075829383
23556,LANDMARK FRAME COVENT GARDEN ,premium,4949.55,438,52,12.387272727272729
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,bas,4942.61999999999,3982,275,1.300281690140842
22141,CHRISTMAS CRAFT TREE TOP ANGEL,moyen,4918.2,2422,338,2.0892857142857277
23171,REGENCY TEA PLATE GREEN ,bas,4896.6500000000015,3377,34,1.4500000000000006
23310,BUBBLEGUM RING ASSORTED,bas,4894.8299999999845,11891,213,0.42925233644859934
22366,DOORMAT AIRMAIL ,premium,4887.820000000002,722,156,7.803141025641032
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,moyen,4881.149999999984,1749,196,2.930099502487562
22365,DOORMAT RESPECTABLE HOUSE,premium,4873.440000000004,730,126,7.865118110236227
84212,"ASSORTED FLOWER COLOUR ""LEIS""",bas,4871.45,10297,103,0.6187378640776693
23543,WALL ART KEEP CALM ,premium,4861.750000000001,959,74,7.841298701298699
22120,WELCOME  WOODEN BLOCK LETTERS,premium,4856.519999999993,505,167,9.866823529411791
23109,PACK OF SIX LED TEA LIGHTS,moyen,4837.430000000004,1727,172,2.8810614525139564
23126,FELTCRAFT GIRL AMELIE KIT,premium,4824.129999999997,987,255,5.020839694656511
21877,HOME SWEET HOME MUG,bas,4822.869999999999,4163,207,1.244739336492891
21164,HOME SWEET HOME METAL SIGN ,moyen,4812.099999999985,1702,245,2.9371485943775184
22595,GINGHAM HEART DECORATION,bas,4810.44999999999,5953,326,0.8484477611940285
21124,SET/10 BLUE POLKADOT PARTY CANDLES,bas,4798.34,3970,227,1.2475431034482758
23162,REGENCY TEA STRAINER,premium,4789.240000000001,1362,142,3.74718309859155
22580,ADVENT CALENDAR GINGHAM SACK,premium,4787.679999999995,836,166,6.08333333333335
22584,PACK OF 6 PANNETONE GIFT BOXES,moyen,4769.40000000001,1972,137,2.5371428571428636
21912,VINTAGE SNAKES & LADDERS,premium,4768.97,1287,265,3.85268656716418
23555,LANDMARK FRAME NOTTING HILL ,premium,4768.150000000001,422,48,12.410576923076924
23554,LANDMARK FRAME OXFORD STREET,premium,4755.650000000001,421,54,12.389285714285714
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,bas,4743.750000000007,3923,275,1.3614285714285648
21907,I'M ON HOLIDAY METAL SIGN,moyen,4740.899999999992,2289,326,2.0946808510638424
22207,FRYING PAN UNION FLAG,premium,4731.36,1200,113,4.437017543859651
21756,BATH BUILDING BLOCK WORD,premium,4727.829999999992,792,242,6.034296875000018
22297,HEART IVORY TRELLIS SMALL,bas,4705.1900000000005,3859,219,1.246695652173913
22271,FELTCRAFT DOLL ROSIE,moyen,4699.499999999982,1650,253,2.9346153846153937
23052,RECYCLED ACAPULCO MAT TURQUOISE,premium,4694.75,571,221,8.246380090497738
22998,TRAVEL CARD WALLET KEEP CALM,bas,4693.399999999997,11769,437,0.427678571428569
22088,PAPER BUNTING COLOURED LACE,moyen,4683.099999999994,1698,169,2.9055555555555492
23295,SET OF 12 MINI LOAF BAKING CASES,bas,4675.609999999996,5963,359,0.8246486486486506
21172,PARTY METAL SIGN ,bas,4671.099999999999,3326,365,1.444694960212197
22798,ANTIQUE GLASS DRESSING TABLE POT,moyen,4663.849999999998,1639,185,2.9306451612903186
23314,VINTAGE CHRISTMAS TABLECLOTH,premium,4663.5199999999995,393,104,12.440283018867925
22636,CHILDS BREAKFAST SET CIRCUS PARADE,premium,4656.299999999998,565,182,8.425274725274726
22849,BREAD BIN DINER STYLE MINT,premium,4646.559999999996,304,118,16.272333333333364
23558,LANDMARK FRAME LONDON BRIDGE ,premium,4641.7,413,47,12.407
21558,SKULL LUNCH BOX WITH CUTLERY ,moyen,4624.800000000016,1946,265,2.5303636363636306
23159,SET OF 5 PANCAKE DAY MAGNETS,moyen,4616.839999999998,2282,194,2.071990049751241
22848,BREAD BIN DINER STYLE PINK,premium,4598.349999999995,302,111,16.215446428571457
22296,HEART IVORY TRELLIS LARGE,moyen,4582.050000000011,2777,264,1.6499999999999921
21390,FILIGRIS HEART WITH BUTTERFLY,bas,4534.290000000001,3777,171,1.2436666666666667
23569,TRADTIONAL ALPHABET STAMP SET,premium,4531.9500000000035,933,174,4.945652173913058
23286,BLUE VINTAGE SPOT BEAKER,bas,4528.290000000005,4901,164,0.8464634146341439
23234,BISCUIT TIN VINTAGE CHRISTMAS,moyen,4523.940000000012,1626,228,2.876147186147176
47599A,PINK PARTY BAGS,moyen,4481.619999999998,2409,144,2.069109589041096
22302,COFFEE MUG PEARS  DESIGN,moyen,4471.050000000011,1855,188,2.5144736842105337
22759,SET OF 3 NOTEBOOKS IN PARCEL,moyen,4458.300000000017,2702,290,1.6499999999999908
23010,CIRCUS PARADE BABY GIFT SET,premium,4444.749999999992,285,89,16.478089887640476
22837,HOT WATER BOTTLE BABUSHKA ,premium,4441.999999999998,984,133,4.6203703703703605
21937,STRAWBERRY   PICNIC BAG,moyen,4433.449999999999,1591,206,2.926923076923077
21539,RED RETROSPOT BUTTER DISH,premium,4429.649999999993,939,211,4.9044186046511795
21035,SET/2 RED RETROSPOT TEA TOWELS ,moyen,4413.45,1591,52,2.903846153846155
23263,SET OF 3 WOODEN HEART DECORATIONS,bas,4412.02,3578,376,1.2474201474201476
20727,LUNCH BAG  BLACK SKULL.,bas,4390.6,3028,34,1.4500000000000006
23285,PINK VINTAGE SPOT BEAKER,bas,4384.830000000003,4679,132,0.8465909090909072
23176,ABC TREASURE BOOK BOX ,moyen,4368.6,2088,184,2.2387700534759354
20728,LUNCH BAG CARS BLUE,bas,4365.95,3011,28,1.45
21932,SCANDINAVIAN PAISLEY PICNIC BAG,moyen,4363.660000000004,2467,319,1.8524464831804166
22938,CUPCAKE LACE PAPER SET 6,moyen,4351.200000000004,2320,169,1.9289473684210465
22689,DOORMAT MERRY CHRISTMAS RED ,premium,4340.4400000000005,614,112,8.764513274336283
22606,WOODEN SKITTLES GARDEN SET,premium,4336.749999999995,305,132,15.21518518518521
16014,SMALL CHINESE STYLE SCISSOR,bas,4335.759999999999,13328,54,0.4014814814814819
21498,RED RETROSPOT WRAP ,bas,4320.74,10547,335,0.41803571428571457
21933,PINK VINTAGE PAISLEY PICNIC BAG,moyen,4295.860000000006,2410,283,1.8428571428571328
23275,SET OF 3 HANGING OWLS OLLIE BEAK,bas,4288.0599999999995,3626,260,1.2446545454545455
21833,CAMOUFLAGE LED TORCH,moyen,4278.1200000000035,2628,120,1.6816666666666649
82001S,VINYL RECORD FRAME SILVER,premium,4275.219999999999,1236,86,3.702873563218388
22142,CHRISTMAS CRAFT WHITE FAIRY ,bas,4270.200000000002,3052,311,1.4407120743033983
21481,FAWN BLUE HOT WATER BOTTLE,moyen,4264.949999999997,1545,174,2.9136363636363574
23288,GREEN VINTAGE SPOT BEAKER,bas,4261.890000000001,4505,134,0.8485925925925906
23171,REGENCY TEA PLATE GREEN ,moyen,4255.350000000011,2579,228,1.6499999999999955
23198,PANTRY MAGNETIC  SHOPPING LIST,bas,4254.8700000000035,3039,366,1.4420370370370323
15056P,EDWARDIAN PARASOL PINK,premium,4254.159999999994,769,135,5.94131386861315
23503,PLAYING CARDS KEEP CALM & CARRY ON,bas,4246.71,3435,327,1.2481305637982196
23530,WALL ART ONLY ONE PERSON ,premium,4241.249999999996,1037,73,4.751891891891885
20974,12 PENCILS SMALL TUBE SKULL,bas,4235.099999999994,6734,291,0.6483498349835017
20979,36 PENCILS TUBE RED RETROSPOT,bas,4233.509999999999,3523,230,1.2443162393162395
22384,LUNCH BAG PINK POLKADOT,bas,4219.5,2910,29,1.4500000000000002
23494,VINTAGE DOILY DELUXE SEWING KIT ,premium,4218.699999999993,726,176,5.933240223463706
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,premium,4213.34,1170,97,3.8011340206185524
22845,VINTAGE CREAM CAT FOOD CONTAINER,premium,4208.089999999988,704,235,6.380421940928253
23167,SMALL CERAMIC TOP STORAGE JAR ,bas,4171.140000000001,5658,174,0.8137569060773481
23389,SPACEBOY MINI BACKPACK,premium,4163.549999999999,1037,201,4.142307692307678
22626,BLACK KITCHEN SCALES,premium,4159.530000000001,504,183,8.507150537634411
